"","X","new_id","retweets","favorites","text","ss_compound","topic","Open","High","Low","Close","Adj.Close","Volume","delta","presidency"
"132","2010-10-14",284,86,33,"be sure to watch the apprentice tonight p m on nbc it s an episode you won t forget an hr solution company polled employed adult to find out who would make ideal boss",0.8689,"business",1177.819946,1178.890015,1166.709961,1173.810059,1173.810059,4969410000,0,"before"
"133","2010-10-21",143,36,5,"don t forget to tune in tonight to see another unpredictable and exciting episode of the apprentice pm on nbc",0.3182,"business",1179.819946,1189.430054,1171.170044,1180.26001,1180.26001,4625470000,1,"before"
"134","2010-10-27",144,43,7,"be prepared for a sensational episode of the apprentice tomorrow night pm on nbc",0.2263,"business",1183.839966,1183.839966,1171.699951,1182.449951,1182.449951,4335670000,0,"before"
"135","2010-10-28",145,39,6,"i wa on the view this morning we talked about the apprentice tonight s episode is a great one tough exciting and surprising pmnbc",0.836,"business",1184.469971,1189.530029,1177.099976,1183.780029,1183.780029,4283460000,1,"before"
"136","2010-11-03",146,38,7,"i ll be discussing a variety of topic tonight with greta van susteren p m on fox news it will be the first of a two part series",0,"domestic affair",1193.790039,1198.300049,1183.560059,1197.959961,1197.959961,4665480000,1,"before"
"137","2010-11-04",147,39,16,"tonight s episode of the apprentice is one you won t want to miss be sure to tune in p m on nbc",0.6908,"business",1198.339966,1221.25,1198.339966,1221.060059,1221.060059,5695470000,1,"before"
"138","2010-11-11",148,29,5,"tonight s episode of the apprentice ha a big surprise at the top of the show don t miss it p m on nbc",0.5719,"business",1213.040039,1215.449951,1204.48999,1213.540039,1213.540039,3931120000,0,"before"
"139","2010-11-15",149,39,18,"my interview last week with greta van susteren is available here in slightly abridged form good info to know about",0.3892,"domestic affair",1200.439941,1207.430054,1197.150024,1197.75,1197.75,3503370000,0,"before"
"140","2010-11-18",300,59,19,"we re getting down to the wire on the apprentice tune in tonight for some great action p m on nbc cnbc titan donald trump will be shown friday nov th at pm and am sunday at pm and at pm",0.6249,"election",1183.75,1200.290039,1183.75,1196.689941,1196.689941,4687260000,1,"before"
"141","2010-11-22",151,29,15,"staff sgt salvatore a giunta received the medal of honor from pres obama this month it wa a great honor to have him visit me today",0.9274,"foreign affair",1198.069946,1198.939941,1184.579956,1197.839966,1197.839966,3689500000,0,"before"
"142","2010-11-24",456,279,423,"watch cnn tomorrow at pm pm and on friday at pm pm for a thanksgiving special hosted by john king i ll be a featured guest tomorrow night s episode of the apprentice delivers excitement at qvc along with appearance by isaac mizrahi and cathie black pm on nbc my best wish to everyone for a happy thanksgiving",0.9477,"business",1183.699951,1198.619995,1183.699951,1198.349976,1198.349976,3384250000,1,"before"
"143","2010-11-29",153,34,8,"congratulation to evan lysacek for being nominated si sportsman of the year he s a great guy and he ha my vote evanforsi",0.886,"foreign affair",1189.079956,1190.339966,1173.640015,1187.76001,1187.76001,3673450000,0,"before"
"144","2010-12-02",154,33,8,"tonight s episode of the apprentice is one of the best ever we re down to the final and it s high excitement all the way pm on nbc",0.8126,"business",1206.810059,1221.890015,1206.810059,1221.530029,1221.530029,4970800000,1,"before"
"145","2010-12-09",155,59,11,"tonight is the apprentice finale and it s a fantastic episode in every way with the great liza minnelli performing and a new apprentice",0.8271,"business",1230.140015,1234.709961,1226.849976,1233,1233,4522510000,1,"before"
"146","2010-12-10",156,49,16,"congratulation to brandy a our new apprentice and to clint for being a great player it s been a terrific season",0.9022,"business",1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4547310000,1,"before"
"147","2010-12-13",471,67,36,"all the hotel currently open in the trump hotel collection have been nominated for travel leisure s world s best award those five hotel includetrump international hotel tower new york trump soho new york trump international hotel tower chicago trump international hotel la vega and trump international hotel tower waikiki beach walk",0.8271,"business",1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,4361240000,1,"before"
"148","2010-12-14",158,247,39,"i ll be appearing on larry king live for his final show thursday night at p m cnn larry s been on tv for year",0,"domestic affair",1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,4132350000,1,"before"
"149","2010-12-16",159,112,22,"don t forget to watch larry king tonight cnn at pm he s a television legend and a great friend it s going to be a fantastic farewell",0.875,"business",1236.339966,1243.75,1232.849976,1242.869995,1242.869995,4736820000,1,"before"
"150","2010-12-23",160,8121,7614,"wishing everyone a very happy holiday season",0.8347,"business",1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,2515020000,0,"before"
"151","2010-12-30",161,211,189,"wishing everyone a happy healthy and prosperous new year",0.886,"business",1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,1970720000,0,"before"
"152","2011-01-12",324,122,55,"watch me on late night with jimmy fallon tomorrow night at a m on nbc i ll be making a big announcement this afternoon i ll be speaking with neil cavuto on your world with neil cavuto p m on fox news",0,"election",1275.650024,1286.869995,1275.650024,1285.959961,1285.959961,4226940000,1,"before"
"153","2011-01-13",163,185,39,"don t forget to watch me tonight on late night with jimmy fallon a m on nbc i ll be making a big announcement",-0.2263,"business",1285.780029,1286.699951,1280.469971,1283.76001,1283.76001,4310840000,0,"before"
"154","2011-01-21",328,100,26,"busy doing phoner this week with neil cavuto wolf blitzer fox friend and larry kudlow check out don t miss my fabulous world of golf now in it second season on golf channel beginning january at pm et celebrity match and more",0.7184,"business",1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,4935320000,1,"before"
"155","2011-01-27",330,192,101,"the people at shouldtrumprun com have got it right how are our factory supposed to compete with china and other country when they have no environmental restriction america s worker need u",-0.5106,"domestic affair",1297.51001,1301.290039,1294.410034,1299.540039,1299.540039,4309190000,1,"before"
"156","2011-01-31",332,63,23,"watch melania on qvc this morning from a m to a m with her third line of her melania timepiece jewelry collection don t miss my fabulous world of golf now in it second season on golf channel beginning tonight at pm et",0.4215,"business",1276.5,1287.170044,1276.5,1286.119995,1286.119995,4167160000,1,"before"
"157","2011-02-07",167,70,31,"be sure to watch oprah today pm on channel i ll be on with my entire family and it will be an entertaining hour",0.6369,"business",1311.849976,1322.849976,1311.849976,1319.050049,1319.050049,3902270000,1,"before"
"158","2011-02-10",168,110,309,"it wa great to appear on pier morgan tonight last night a his first live guest pier won the celebrity apprentice and he s fantastic",0.9081,"business",1318.130005,1322.780029,1311.73999,1321.869995,1321.869995,4184610000,1,"before"
"159","2011-02-11",169,106,50,"watch my speech at cpac in washington dc yesterday v prbykxcao",0,"domestic affair",1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,4219300000,1,"before"
"160","2011-02-15",510,513,416,"i wa on cnn yesterday v hbpnqa foxnewsinsider with comment on my speech at cpac in washington dc v vftzppicw check out shouldtrumprun",0,"domestic affair",1330.430054,1330.430054,1324.609985,1328.01001,1328.01001,3926860000,0,"before"
"161","2011-02-16",342,290,483,"from the desk of donald trump two new video up at and the westminster dog show asked if i d be interested in meeting hickory a scottish deerhound who won best in show she came to visit today",0.891,"election",1329.51001,1337.609985,1329.51001,1336.319946,1336.319946,1966450000,1,"before"
"162","2011-02-17",344,92,34,"i wa speaking with don imu this morning watch the latest from the desk of donald trump at and read this article",0,"election",1334.369995,1341.5,1331,1340.430054,1340.430054,1966450000,1,"before"
"163","2011-02-18",173,77,27,"check out my interview from msnbc at",0,"domestic affair",1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,1162310000,1,"before"
"164","2011-02-22",174,67,34,"check out today s from the desk of donald trump at i m willing to answer your question tweet me",0,"domestic affair",1338.910034,1338.910034,1312.329956,1315.439941,1315.439941,1322780000,0,"before"
"165","2011-02-23",175,58,21,"i answered your question in today s video watch at",0,"election",1315.439941,1317.910034,1299.550049,1307.400024,1307.400024,1330340000,0,"before"
"166","2011-02-28",528,221,81,"coming up in march the comedy central roast of donald trump march mark your calendar also coming up the celebrity apprentice return sunday night march at pm est apprentice check out today s video blog i want to answer more of your question tweet me",0.4215,"business",1321.609985,1329.380005,1320.550049,1327.219971,1327.219971,1252850000,1,"before"
"167","2011-03-02",354,119,48,"i answered some of your question in today s video i wa on the today show this morning and then visited regis kelly the celebrity apprentice start this sunday night u 2014 don u 2019 t miss it",-0.1531,"business",1305.469971,1314.189941,1302.579956,1308.439941,1308.439941,1.025e+09,1,"before"
"168","2011-03-03",178,69,22,"i appeared on david letterman last night and don t forget sunday night the first episode of celebrity apprentice will be on nbc at pm",-0.2263,"business",1312.369995,1332.280029,1312.369995,1330.969971,1330.969971,4340470000,1,"before"
"169","2011-03-04",179,41,12,"watch you ve got donald trump at",0,"election",1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,4223740000,0,"before"
"170","2011-03-07",360,150,44,"mark it on your calendar comedy central roast march th at pm for the roast of trump my thought on last night s celebrity apprentice also an observation i made recently",0.3612,"business",1322.719971,1327.680054,1303.98999,1310.130005,1310.130005,3964730000,0,"before"
"171","2011-03-08",181,46,20,"more of your question answered in today s video at also here is my appearance on neil cavuto",0,"domestic affair",1311.050049,1325.73999,1306.859985,1321.819946,1321.819946,4531420000,1,"before"
"172","2011-03-10",182,112,52,"i will be developing the two tallest tower in the republic of georgia",0,"foreign affair",1315.719971,1315.719971,1294.209961,1295.109985,1295.109985,4723020000,0,"before"
"173","2011-03-11",183,37,11,"don t forget to tune in to the celebrity apprentice this sunday night pm on nbc the firework continue",-0.2263,"business",1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,3740400000,1,"before"
"174","2011-03-14",368,67,30,"my thought on last night s celebrity apprentice a well a my latest video blog at tweet me more of your question to answer in the next video",0.2732,"business",1301.189941,1301.189941,1286.369995,1296.390015,1296.390015,4050370000,0,"before"
"175","2011-03-15",925,400,141,"watch a i humiliate a dais full of talent trumproast air tonight at c on comedy central hey snoopdogg itsthesituation sethmacfarlane oh i m real scared trumproast air tonight at on comedy central hey realjeffreyross whitney cummings lisalampanelli you call yourselves comedian trumproast tonight c on comedycentral check out the trump fabulous world of golf site to meet the fazio family master golf course designer keep talking about me use trumproast to tweet about how good i look on comedycentral tonight at c",0.8519,"business",1288.459961,1288.459961,1261.119995,1281.869995,1281.869995,5201400000,0,"before"
